datetime,open,high,low,close,volume,average,barCount,start_time,VIX,QQQ_close,returns,volatility_20,volume_ma_ratio,close_QQQ_spread
2023-04-14 10:00:00-04:00,92.18,92.36,90.65,90.68,146291.0,91.348,948,2023-04-14 10:00:00-04:00,17.7,317.65,-0.017125514849338774,0.006109038971869289,0.9776545739907168,-226.96999999999997
2023-04-14 11:00:00-04:00,90.63,90.69,89.96,90.07,201565.0,90.218,1279,2023-04-14 11:00:00-04:00,17.63,317.33,-0.006726951918835655,0.00596245435934212,1.32529078779403,-227.26
2023-04-14 12:00:00-04:00,90.06,90.11,89.42,89.5,126893.0,89.687,905,2023-04-14 12:00:00-04:00,17.89,315.93,-0.006328411235705489,0.005401392865290384,0.8705874765703684,-226.43
2023-04-14 13:00:00-04:00,89.51,89.74,88.72,88.75,163880.0,89.272,1288,2023-04-14 13:00:00-04:00,17.43,316.83,-0.008379888268156388,0.005568760060796056,1.3065944430669092,-228.07999999999998
2023-04-14 14:00:00-04:00,88.73,88.93,88.21,88.66,226439.0,88.534,1586,2023-04-14 14:00:00-04:00,17.32,318.26,-0.0010140845070423232,0.005558442025526307,1.8440281165853731,-229.6
2023-04-14 15:00:00-04:00,88.64,89.98,88.11,89.78,775860.0,89.401,5212,2023-04-14 15:00:00-04:00,17.09,318.57,0.01263252876156118,0.006471983257165611,4.801445149216669,-228.79
2023-04-14 16:00:00-04:00,89.78,89.78,89.78,89.78,289669.0,89.78,15,2023-04-14 16:00:00-04:00,17.07,319.0,0.0,0.006471983257165611,1.6451707622380125,-229.22
2023-04-14 17:00:00-04:00,89.78,89.78,89.78,89.78,0.0,89.78,0,2023-04-14 17:00:00-04:00,17.07,318.73,0.0,0.006400321061265889,0.0,-228.95000000000002
2023-04-14 18:00:00-04:00,89.78,89.78,89.78,89.78,0.0,89.78,0,2023-04-14 18:00:00-04:00,17.07,318.85,0.0,0.006170378194097759,0.0,-229.07000000000002
2023-04-14 19:00:00-04:00,89.78,89.78,89.78,89.78,0.0,89.78,0,2023-04-14 19:00:00-04:00,17.07,318.9,0.0,0.006099773020830533,0.0,-229.11999999999998
2023-04-17 09:00:00-04:00,90.42,94.21,90.42,93.4,560538.0,92.995,2580,2023-04-17 09:00:00-04:00,17.74,318.15,0.04032078413900653,0.011073863201468997,3.075523537407874,-224.74999999999997
2023-04-17 10:00:00-04:00,93.44,94.4,92.65,94.05,439242.0,93.736,2628,2023-04-17 10:00:00-04:00,17.33,317.58,0.006959314775160541,0.011152246976774112,2.2291246980096355,-223.52999999999997
2023-04-17 11:00:00-04:00,94.06,94.41,93.52,93.72,234195.0,93.946,1742,2023-04-17 11:00:00-04:00,17.39,316.73,-0.0035087719298245723,0.011200406557082017,1.1634151284950391,-223.01000000000002
2023-04-17 12:00:00-04:00,93.65,94.01,93.49,93.99,92489.0,93.741,708,2023-04-17 12:00:00-04:00,17.29,316.91,0.0028809218950063276,0.011176000766377241,0.4618510595374348,-222.92000000000002
2023-04-17 13:00:00-04:00,94.0,94.55,93.9,94.38,189079.0,94.223,1478,2023-04-17 13:00:00-04:00,17.27,316.59,0.004149377593360981,0.011045798800244564,0.9971214215858312,-222.20999999999998
2023-04-17 14:00:00-04:00,94.36,95.39,94.27,95.38,238212.0,94.796,1632,2023-04-17 14:00:00-04:00,17.01,317.7,0.010595465140919691,0.01122972305103123,1.2721411909461435,-222.32
2023-04-17 15:00:00-04:00,95.4,96.28,95.34,96.21,636293.0,95.851,4652,2023-04-17 15:00:00-04:00,16.94,318.79,0.008702033969385514,0.01128965410630804,2.9046192079016735,-222.58000000000004
2023-04-17 16:00:00-04:00,96.2,96.2,96.2,96.2,235233.0,96.2,18,2023-04-17 16:00:00-04:00,16.95,318.6,-0.00010393929944907399,0.011290858236194213,1.019100691825507,-222.40000000000003
2023-04-17 17:00:00-04:00,96.2,96.2,96.2,96.2,0.0,96.2,0,2023-04-17 17:00:00-04:00,16.95,318.7,0.0,0.011290858236194213,0.0,-222.5
2023-04-17 18:00:00-04:00,96.2,96.2,96.2,96.2,0.0,96.2,0,2023-04-17 18:00:00-04:00,16.95,318.59,0.0,0.011278214801446128,0.0,-222.39
2023-04-17 19:00:00-04:00,96.2,96.2,96.2,96.2,0.0,96.2,0,2023-04-17 19:00:00-04:00,16.95,318.5,0.0,0.010349387941771612,0.0,-222.3
2023-04-18 04:00:00-04:00,96.21,96.21,96.21,96.21,100.0,96.21,1,2023-04-18 04:00:00-04:00,16.92,320.15,0.00010395010394992354,0.01012138274784023,0.00047527139184652917,-223.94
2023-04-18 05:00:00-04:00,96.21,96.21,96.21,96.21,0.0,96.21,0,2023-04-18 05:00:00-04:00,16.86,320.85,0.0,0.00989935651514659,0.0,-224.64000000000004
2023-04-18 06:00:00-04:00,96.21,96.21,96.21,96.21,0.0,96.21,0,2023-04-18 06:00:00-04:00,16.82,320.65,0.0,0.009533205426341331,0.0,-224.44
2023-04-18 07:00:00-04:00,96.21,96.21,96.21,96.21,0.0,96.21,0,2023-04-18 07:00:00-04:00,16.91,321.0,0.0,0.009507314273787345,0.0,-224.79000000000002
2023-04-18 08:00:00-04:00,96.21,96.21,96.21,96.21,0.0,96.21,0,2023-04-18 08:00:00-04:00,16.9,321.22,0.0,0.009331166399709134,0.0,-225.01000000000005
2023-04-18 09:00:00-04:00,96.22,96.69,95.2,96.61,276126.0,96.313,1474,2023-04-18 09:00:00-04:00,16.94,320.31,0.004157571977964958,0.009295215450644451,1.9033281670525006,-223.7
2023-04-18 10:00:00-04:00,96.67,97.32,96.01,96.92,585148.0,96.779,3955,2023-04-18 10:00:00-04:00,17.02,318.57,0.0032087775592588574,0.009255364561089883,3.356500714868549,-221.64999999999998
2023-04-18 11:00:00-04:00,96.9,97.38,96.7,97.17,538373.0,97.042,3056,2023-04-18 11:00:00-04:00,17.08,318.32,0.002579446966570309,0.00921644053927924,2.6751267320376404,-221.14999999999998
2023-04-18 12:00:00-04:00,97.17,97.73,97.01,97.49,185624.0,97.364,1306,2023-04-18 12:00:00-04:00,16.79,318.55,0.00329319748893675,0.00917047683740839,0.8816876816227035,-221.06
2023-04-18 13:00:00-04:00,97.52,97.59,96.79,97.1,502557.0,97.083,2928,2023-04-18 13:00:00-04:00,16.76,318.54,-0.004000410298492185,0.0036938002560555085,2.42040363900728,-221.44000000000003
2023-04-18 14:00:00-04:00,97.08,97.59,96.97,97.52,234874.0,97.236,1800,2023-04-18 14:00:00-04:00,16.73,318.13,0.004325437693099898,0.0035499897057909573,1.1897465822658495,-220.61
2023-04-18 15:00:00-04:00,97.53,98.11,97.44,97.54,610833.0,97.813,4425,2023-04-18 15:00:00-04:00,16.77,318.84,0.00020508613617731264,0.003348015142019632,2.8246998051534113,-221.29999999999995
2023-04-18 16:00:00-04:00,97.57,97.57,97.57,97.57,272814.0,97.57,10,2023-04-18 16:00:00-04:00,16.83,318.81,0.00030756612671711814,0.0033619937978645984,1.2110894229108782,-221.24
2023-04-18 17:00:00-04:00,97.57,97.57,97.57,97.57,0.0,97.57,0,2023-04-18 17:00:00-04:00,16.83,318.57,0.0,0.00334230290051633,0.0,-221.0
2023-04-18 18:00:00-04:00,97.57,97.57,97.57,97.57,0.0,97.57,0,2023-04-18 18:00:00-04:00,16.83,318.65,0.0,0.0026130563786708272,0.0,-221.07999999999998
2023-04-18 19:00:00-04:00,97.57,97.57,97.57,97.57,0.0,97.57,0,2023-04-18 19:00:00-04:00,16.83,318.54,0.0,0.0019200282661043346,0.0,-220.97000000000003
2023-04-19 09:00:00-04:00,97.51,97.51,96.29,96.99,87772.0,96.835,487,2023-04-19 09:00:00-04:00,16.92,316.63,-0.005944450138362201,0.002426664061173903,0.5328847093136739,-219.64
2023-04-19 10:00:00-04:00,96.95,97.74,96.94,97.56,136335.0,97.38,1153,2023-04-19 10:00:00-04:00,16.55,317.68,0.005876894525208787,0.0027130867377478905,0.7948274273907787,-220.12
2023-04-19 11:00:00-04:00,97.53,97.94,97.45,97.75,127791.0,97.746,1009,2023-04-19 11:00:00-04:00,16.35,318.52,0.001947519475194781,0.002721363786193815,0.7182604731916252,-220.76999999999998
2023-04-19 12:00:00-04:00,97.82,98.02,97.51,97.99,112260.0,97.82,829,2023-04-19 12:00:00-04:00,16.39,318.93,0.002455242966751925,0.0027385564668958766,0.6116699499565058,-220.94
